service_date,route_id,trip_id,stop_id,arrival_time,departure_time,stop_sequence,direction_id,direction
2025-01-18,Orange,trip_00327,stop_028,08:27:00,08:28:00,3,1,Inbound
2025-01-19,Red,trip_00328,stop_029,09:28:00,09:29:00,4,0,Outbound
2025-01-20,Orange,trip_00329,stop_030,10:29:00,10:30:00,5,1,Inbound
2025-01-21,Red,trip_00330,stop_001,11:30:00,11:31:00,6,0,Outbound
2025-01-22,Orange,trip_00331,stop_002,12:31:00,12:32:00,7,1,Inbound
2025-01-23,Red,trip_00332,stop_003,13:32:00,13:33:00,8,0,Outbound
2025-01-24,Orange,trip_00333,stop_004,14:33:00,14:34:00,9,1,Inbound
2025-01-25,Red,trip_00334,stop_005,15:34:00,15:35:00,10,0,Outbound
2025-01-26,Orange,trip_00335,stop_006,16:35:00,16:36:00,11,1,Inbound
2025-01-27,Red,trip_00336,stop_007,17:36:00,17:37:00,12,0,Outbound
2025-01-28,Orange,trip_00337,stop_008,18:37:00,18:38:00,13,1,Inbound
2025-01-29,Red,trip_00338,stop_009,19:38:00,19:39:00,14,0,Outbound
2025-01-30,Orange,trip_00339,stop_010,20:39:00,20:40:00,15,1,Inbound
2025-01-31,Red,trip_00340,stop_011,21:40:00,21:41:00,16,0,Outbound
2025-01-01,Orange,trip_00341,stop_012,22:41:00,22:42:00,17,1,Inbound
2025-01-02,Red,trip_00342,stop_013,05:42:00,05:43:00,18,0,Outbound
2025-01-03,Orange,trip_00343,stop_014,06:43:00,06:44:00,19,1,Inbound
2025-01-04,Red,trip_00344,stop_015,07:44:00,07:45:00,20,0,Outbound
2025-01-05,Orange,trip_00345,stop_016,08:45:00,08:46:00,21,1,Inbound
2025-01-06,Red,trip_00346,stop_017,09:46:00,09:47:00,22,0,Outbound
2025-01-07,Orange,trip_00347,stop_018,10:47:00,10:48:00,23,1,Inbound
2025-01-08,Red,trip_00348,stop_019,11:48:00,11:49:00,24,0,Outbound
2025-01-09,Orange,trip_00349,stop_020,12:49:00,12:50:00,25,1,Inbound
2025-01-10,Red,trip_00350,stop_021,13:50:00,13:51:00,1,0,Outbound
2025-01-11,Orange,trip_00351,stop_022,14:51:00,14:52:00,2,1,Inbound
2025-01-12,Red,trip_00352,stop_023,15:52:00,15:53:00,3,0,Outbound
2025-01-13,Orange,trip_00353,stop_024,16:53:00,16:54:00,4,1,Inbound
2025-01-14,Red,trip_00354,stop_025,17:54:00,17:55:00,5,0,Outbound
2025-01-15,Orange,trip_00355,stop_026,18:55:00,18:56:00,6,1,Inbound
2025-01-16,Red,trip_00356,stop_027,19:56:00,19:57:00,7,0,Outbound
2025-01-17,Orange,trip_00357,stop_028,20:57:00,20:58:00,8,1,Inbound
2025-01-18,Red,trip_00358,stop_029,21:58:00,21:59:00,9,0,Outbound
2025-01-19,Orange,trip_00359,stop_030,22:59:00,22:00:00,10,1,Inbound
2025-01-20,Red,trip_00360,stop_001,05:00:00,05:01:00,11,0,Outbound
2025-01-21,Orange,trip_00361,stop_002,06:01:00,06:02:00,12,1,Inbound
2025-01-22,Red,trip_00362,stop_003,07:02:00,07:03:00,13,0,Outbound
2025-01-23,Orange,trip_00363,stop_004,08:03:00,08:04:00,14,1,Inbound
2025-01-24,Red,trip_00364,stop_005,09:04:00,09:05:00,15,0,Outbound
2025-01-25,Orange,trip_00365,stop_006,10:05:00,10:06:00,16,1,Inbound
2025-01-26,Red,trip_00366,stop_007,11:06:00,11:07:00,17,0,Outbound
2025-01-27,Orange,trip_00367,stop_008,12:07:00,12:08:00,18,1,Inbound
2025-01-28,Red,trip_00368,stop_009,13:08:00,13:09:00,19,0,Outbound
2025-01-29,Orange,trip_00369,stop_010,14:09:00,14:10:00,20,1,Inbound
2025-01-30,Red,trip_00370,stop_011,15:10:00,15:11:00,21,0,Outbound
2025-01-31,Orange,trip_00371,stop_012,16:11:00,16:12:00,22,1,Inbound
2025-01-01,Red,trip_00372,stop_013,17:12:00,17:13:00,23,0,Outbound
2025-01-02,Orange,trip_00373,stop_014,18:13:00,18:14:00,24,1,Inbound
2025-01-03,Red,trip_00374,stop_015,19:14:00,19:15:00,25,0,Outbound
2025-01-04,Orange,trip_00375,stop_016,20:15:00,20:16:00,1,1,Inbound
2025-01-05,Red,trip_00376,stop_017,21:16:00,21:17:00,2,0,Outbound
2025-01-06,Orange,trip_00377,stop_018,22:17:00,22:18:00,3,1,Inbound
2025-01-07,Red,trip_00378,stop_019,05:18:00,05:19:00,4,0,Outbound
2025-01-08,Orange,trip_00379,stop_020,06:19:00,06:20:00,5,1,Inbound
2025-01-09,Red,trip_00380,stop_021,07:20:00,07:21:00,6,0,Outbound
2025-01-10,Orange,trip_00381,stop_022,08:21:00,08:22:00,7,1,Inbound
2025-01-11,Red,trip_00382,stop_023,09:22:00,09:23:00,8,0,Outbound
2025-01-12,Orange,trip_00383,stop_024,10:23:00,10:24:00,9,1,Inbound
2025-01-13,Red,trip_00384,stop_025,11:24:00,11:25:00,10,0,Outbound
2025-01-14,Orange,trip_00385,stop_026,12:25:00,12:26:00,11,1,Inbound
2025-01-15,Red,trip_00386,stop_027,13:26:00,13:27:00,12,0,Outbound
2025-01-16,Orange,trip_00387,stop_028,14:27:00,14:28:00,13,1,Inbound
2025-01-17,Red,trip_00388,stop_029,15:28:00,15:29:00,14,0,Outbound
2025-01-18,Orange,trip_00389,stop_030,16:29:00,16:30:00,15,1,Inbound
2025-01-19,Red,trip_00390,stop_001,17:30:00,17:31:00,16,0,Outbound
2025-01-20,Orange,trip_00391,stop_002,18:31:00,18:32:00,17,1,Inbound
2025-01-21,Red,trip_00392,stop_003,19:32:00,19:33:00,18,0,Outbound
2025-01-22,Orange,trip_00393,stop_004,20:33:00,20:34:00,19,1,Inbound
2025-01-23,Red,trip_00394,stop_005,21:34:00,21:35:00,20,0,Outbound
2025-01-24,Orange,trip_00395,stop_006,22:35:00,22:36:00,21,1,Inbound
2025-01-25,Red,trip_00396,stop_007,05:36:00,05:37:00,22,0,Outbound
2025-01-26,Orange,trip_00397,stop_008,06:37:00,06:38:00,23,1,Inbound
2025-01-27,Red,trip_00398,stop_009,07:38:00,07:39:00,24,0,Outbound
2025-01-28,Orange,trip_00399,stop_010,08:39:00,08:40:00,25,1,Inbound
2025-01-29,Red,trip_00400,stop_011,09:40:00,09:41:00,1,0,Outbound
2025-01-30,Orange,trip_00401,stop_012,10:41:00,10:42:00,2,1,Inbound
2025-01-31,Red,trip_00402,stop_013,11:42:00,11:43:00,3,0,Outbound
2025-01-01,Orange,trip_00403,stop_014,12:43:00,12:44:00,4,1,Inbound
2025-01-02,Red,trip_00404,stop_015,13:44:00,13:45:00,5,0,Outbound
2025-01-03,Orange,trip_00405,stop_016,14:45:00,14:46:00,6,1,Inbound
2025-01-04,Red,trip_00406,stop_017,15:46:00,15:47:00,7,0,Outbound
2025-01-05,Orange,trip_00407,stop_018,16:47:00,16:48:00,8,1,Inbound
2025-01-06,Red,trip_00408,stop_019,17:48:00,17:49:00,9,0,Outbound
2025-01-07,Orange,trip_00409,stop_020,18:49:00,18:50:00,10,1,Inbound
2025-01-08,Red,trip_00410,stop_021,19:50:00,19:51:00,11,0,Outbound
2025-01-09,Orange,trip_00411,stop_022,20:51:00,20:52:00,12,1,Inbound
2025-01-10,Red,trip_00412,stop_023,21:52:00,21:53:00,13,0,Outbound
2025-01-11,Orange,trip_00413,stop_024,22:53:00,22:54:00,14,1,Inbound
2025-01-12,Red,trip_00414,stop_025,05:54:00,05:55:00,15,0,Outbound
2025-01-13,Orange,trip_00415,stop_026,06:55:00,06:56:00,16,1,Inbound
2025-01-14,Red,trip_00416,stop_027,07:56:00,07:57:00,17,0,Outbound
2025-01-15,Orange,trip_00417,stop_028,08:57:00,08:58:00,18,1,Inbound
2025-01-16,Red,trip_00418,stop_029,09:58:00,09:59:00,19,0,Outbound
2025-01-17,Orange,trip_00419,stop_030,10:59:00,10:00:00,20,1,Inbound
2025-01-18,Red,trip_00420,stop_001,11:00:00,11:01:00,21,0,Outbound
2025-01-19,Orange,trip_00421,stop_002,12:01:00,12:02:00,22,1,Inbound
2025-01-20,Red,trip_00422,stop_003,13:02:00,13:03:00,23,0,Outbound
2025-01-21,Orange,trip_00423,stop_004,14:03:00,14:04:00,24,1,Inbound
2025-01-22,Red,trip_00424,stop_005,15:04:00,15:05:00,25,0,Outbound
2025-01-23,Orange,trip_00425,stop_006,16:05:00,16:06:00,1,1,Inbound
2025-01-24,Red,trip_00426,stop_007,17:06:00,17:07:00,2,0,Outbound
2025-01-25,Orange,trip_00427,stop_008,18:07:00,18:08:00,3,1,Inbound
2025-01-26,Red,trip_00428,stop_009,19:08:00,19:09:00,4,0,Outbound
2025-01-27,Orange,trip_00429,stop_010,20:09:00,20:10:00,5,1,Inbound
2025-01-28,Red,trip_00430,stop_011,21:10:00,21:11:00,6,0,Outbound
2025-01-29,Orange,trip_00431,stop_012,22:11:00,22:12:00,7,1,Inbound
2025-01-30,Red,trip_00432,stop_013,05:12:00,05:13:00,8,0,Outbound
2025-01-31,Orange,trip_00433,stop_014,06:13:00,06:14:00,9,1,Inbound
2025-01-01,Red,trip_00434,stop_015,07:14:00,07:15:00,10,0,Outbound
2025-01-02,Orange,trip_00435,stop_016,08:15:00,08:16:00,11,1,Inbound
2025-01-03,Red,trip_00436,stop_017,09:16:00,09:17:00,12,0,Outbound
2025-01-04,Orange,trip_00437,stop_018,10:17:00,10:18:00,13,1,Inbound
2025-01-05,Red,trip_00438,stop_019,11:18:00,11:19:00,14,0,Outbound
2025-01-06,Orange,trip_00439,stop_020,12:19:00,12:20:00,15,1,Inbound
2025-01-07,Red,trip_00440,stop_021,13:20:00,13:21:00,16,0,Outbound
2025-01-08,Orange,trip_00441,stop_022,14:21:00,14:22:00,17,1,Inbound
2025-01-09,Red,trip_00442,stop_023,15:22:00,15:23:00,18,0,Outbound
2025-01-10,Orange,trip_00443,stop_024,16:23:00,16:24:00,19,1,Inbound
2025-01-11,Red,trip_00444,stop_025,17:24:00,17:25:00,20,0,Outbound
2025-01-12,Orange,trip_00445,stop_026,18:25:00,18:26:00,21,1,Inbound
2025-01-13,Red,trip_00446,stop_027,19:26:00,19:27:00,22,0,Outbound
2025-01-14,Orange,trip_00447,stop_028,20:27:00,20:28:00,23,1,Inbound
2025-01-15,Red,trip_00448,stop_029,21:28:00,21:29:00,24,0,Outbound
2025-01-16,Orange,trip_00449,stop_030,22:29:00,22:30:00,25,1,Inbound
2025-01-17,Red,trip_00450,stop_001,05:30:00,05:31:00,1,0,Outbound
2025-01-18,Orange,trip_00451,stop_002,06:31:00,06:32:00,2,1,Inbound
2025-01-19,Red,trip_00452,stop_003,07:32:00,07:33:00,3,0,Outbound
2025-01-20,Orange,trip_00453,stop_004,08:33:00,08:34:00,4,1,Inbound
2025-01-21,Red,trip_00454,stop_005,09:34:00,09:35:00,5,0,Outbound
2025-01-22,Orange,trip_00455,stop_006,10:35:00,10:36:00,6,1,Inbound
2025-01-23,Red,trip_00456,stop_007,11:36:00,11:37:00,7,0,Outbound
2025-01-24,Orange,trip_00457,stop_008,12:37:00,12:38:00,8,1,Inbound
2025-01-25,Red,trip_00458,stop_009,13:38:00,13:39:00,9,0,Outbound
2025-01-26,Orange,trip_00459,stop_010,14:39:00,14:40:00,10,1,Inbound
2025-01-27,Red,trip_00460,stop_011,15:40:00,15:41:00,11,0,Outbound
2025-01-28,Orange,trip_00461,stop_012,16:41:00,16:42:00,12,1,Inbound
2025-01-29,Red,trip_00462,stop_013,17:42:00,17:43:00,13,0,Outbound
2025-01-30,Orange,trip_00463,stop_014,18:43:00,18:44:00,14,1,Inbound
2025-01-31,Red,trip_00464,stop_015,19:44:00,19:45:00,15,0,Outbound
2025-01-01,Orange,trip_00465,stop_016,20:45:00,20:46:00,16,1,Inbound
2025-01-02,Red,trip_00466,stop_017,21:46:00,21:47:00,17,0,Outbound
2025-01-03,Orange,trip_00467,stop_018,22:47:00,22:48:00,18,1,Inbound
2025-01-04,Red,trip_00468,stop_019,05:48:00,05:49:00,19,0,Outbound
2025-01-05,Orange,trip_00469,stop_020,06:49:00,06:50:00,20,1,Inbound
2025-01-06,Red,trip_00470,stop_021,07:50:00,07:51:00,21,0,Outbound
2025-01-07,Orange,trip_00471,stop_022,08:51:00,08:52:00,22,1,Inbound
2025-01-08,Red,trip_00472,stop_023,09:52:00,09:53:00,23,0,Outbound
2025-01-09,Orange,trip_00473,stop_024,10:53:00,10:54:00,24,1,Inbound
2025-01-10,Red,trip_00474,stop_025,11:54:00,11:55:00,25,0,Outbound
2025-01-11,Orange,trip_00475,stop_026,12:55:00,12:56:00,1,1,Inbound
2025-01-12,Red,trip_00476,stop_027,13:56:00,13:57:00,2,0,Outbound
2025-01-13,Orange,trip_00477,stop_028,14:57:00,14:58:00,3,1,Inbound
2025-01-14,Red,trip_00478,stop_029,15:58:00,15:59:00,4,0,Outbound
2025-01-15,Orange,trip_00479,stop_030,16:59:00,16:00:00,5,1,Inbound
2025-01-16,Red,trip_00480,stop_001,17:00:00,17:01:00,6,0,Outbound
2025-01-17,Orange,trip_00481,stop_002,18:01:00,18:02:00,7,1,Inbound
2025-01-18,Red,trip_00482,stop_003,19:02:00,19:03:00,8,0,Outbound
2025-01-19,Orange,trip_00483,stop_004,20:03:00,20:04:00,9,1,Inbound
2025-01-20,Red,trip_00484,stop_005,21:04:00,21:05:00,10,0,Outbound
2025-01-21,Orange,trip_00485,stop_006,22:05:00,22:06:00,11,1,Inbound
2025-01-22,Red,trip_00486,stop_007,05:06:00,05:07:00,12,0,Outbound
2025-01-23,Orange,trip_00487,stop_008,06:07:00,06:08:00,13,1,Inbound
2025-01-24,Red,trip_00488,stop_009,07:08:00,07:09:00,14,0,Outbound
2025-01-25,Orange,trip_00489,stop_010,08:09:00,08:10:00,15,1,Inbound
2025-01-26,Red,trip_00490,stop_011,09:10:00,09:11:00,16,0,Outbound
2025-01-27,Orange,trip_00491,stop_012,10:11:00,10:12:00,17,1,Inbound
2025-01-28,Red,trip_00492,stop_013,11:12:00,11:13:00,18,0,Outbound
2025-01-29,Orange,trip_00493,stop_014,12:13:00,12:14:00,19,1,Inbound
2025-01-30,Red,trip_00494,stop_015,13:14:00,13:15:00,20,0,Outbound
2025-01-31,Orange,trip_00495,stop_016,14:15:00,14:16:00,21,1,Inbound
2025-01-01,Red,trip_00496,stop_017,15:16:00,15:17:00,22,0,Outbound
2025-01-02,Orange,trip_00497,stop_018,16:17:00,16:18:00,23,1,Inbound
2025-01-03,Red,trip_00498,stop_019,17:18:00,17:19:00,24,0,Outbound
2025-01-04,Orange,trip_00499,stop_020,18:19:00,18:20:00,25,1,Inbound
2025-01-05,Red,trip_00500,stop_021,19:20:00,19:21:00,1,0,Outbound
2025-01-06,Orange,trip_00501,stop_022,20:21:00,20:22:00,2,1,Inbound
2025-01-07,Red,trip_00502,stop_023,21:22:00,21:23:00,3,0,Outbound
2025-01-08,Orange,trip_00503,stop_024,22:23:00,22:24:00,4,1,Inbound
2025-01-09,Red,trip_00504,stop_025,05:24:00,05:25:00,5,0,Outbound
2025-01-10,Orange,trip_00505,stop_026,06:25:00,06:26:00,6,1,Inbound
2025-01-11,Red,trip_00506,stop_027,07:26:00,07:27:00,7,0,Outbound
2025-01-12,Orange,trip_00507,stop_028,08:27:00,08:28:00,8,1,Inbound
2025-01-13,Red,trip_00508,stop_029,09:28:00,09:29:00,9,0,Outbound
2025-01-14,Orange,trip_00509,stop_030,10:29:00,10:30:00,10,1,Inbound
2025-01-15,Red,trip_00510,stop_001,11:30:00,11:31:00,11,0,Outbound
2025-01-16,Orange,trip_00511,stop_002,12:31:00,12:32:00,12,1,Inbound
2025-01-17,Red,trip_00512,stop_003,13:32:00,13:33:00,13,0,Outbound
2025-01-18,Orange,trip_00513,stop_004,14:33:00,14:34:00,14,1,Inbound
2025-01-19,Red,trip_00514,stop_005,15:34:00,15:35:00,15,0,Outbound
2025-01-20,Orange,trip_00515,stop_006,16:35:00,16:36:00,16,1,Inbound
2025-01-21,Red,trip_00516,stop_007,17:36:00,17:37:00,17,0,Outbound
2025-01-22,Orange,trip_00517,stop_008,18:37:00,18:38:00,18,1,Inbound
2025-01-23,Red,trip_00518,stop_009,19:38:00,19:39:00,19,0,Outbound
2025-01-24,Orange,trip_00519,stop_010,20:39:00,20:40:00,20,1,Inbound
2025-01-25,Red,trip_00520,stop_011,21:40:00,21:41:00,21,0,Outbound
2025-01-26,Orange,trip_00521,stop_012,22:41:00,22:42:00,22,1,Inbound
2025-01-27,Red,trip_00522,stop_013,05:42:00,05:43:00,23,0,Outbound
2025-01-28,Orange,trip_00523,stop_014,06:43:00,06:44:00,24,1,Inbound
2025-01-29,Red,trip_00524,stop_015,07:44:00,07:45:00,25,0,Outbound
2025-01-30,Orange,trip_00525,stop_016,08:45:00,08:46:00,1,1,Inbound
2025-01-31,Red,trip_00526,stop_017,09:46:00,09:47:00,2,0,Outbound
2025-01-01,Orange,trip_00527,stop_018,10:47:00,10:48:00,3,1,Inbound
2025-01-02,Red,trip_00528,stop_019,11:48:00,11:49:00,4,0,Outbound
2025-01-03,Orange,trip_00529,stop_020,12:49:00,12:50:00,5,1,Inbound
2025-01-04,Red,trip_00530,stop_021,13:50:00,13:51:00,6,0,Outbound
2025-01-05,Orange,trip_00531,stop_022,14:51:00,14:52:00,7,1,Inbound
2025-01-06,Red,trip_00532,stop_023,15:52:00,15:53:00,8,0,Outbound
2025-01-07,Orange,trip_00533,stop_024,16:53:00,16:54:00,9,1,Inbound
2025-01-08,Red,trip_00534,stop_025,17:54:00,17:55:00,10,0,Outbound
2025-01-09,Orange,trip_00535,stop_026,18:55:00,18:56:00,11,1,Inbound
2025-01-10,Red,trip_00536,stop_027,19:56:00,19:57:00,12,0,Outbound
2025-01-11,Orange,trip_00537,stop_028,20:57:00,20:58:00,13,1,Inbound
2025-01-12,Red,trip_00538,stop_029,21:58:00,21:59:00,14,0,Outbound
2025-01-13,Orange,trip_00539,stop_030,22:59:00,22:00:00,15,1,Inbound
2025-01-14,Red,trip_00540,stop_001,05:00:00,05:01:00,16,0,Outbound
2025-01-15,Orange,trip_00541,stop_002,06:01:00,06:02:00,17,1,Inbound
2025-01-16,Red,trip_00542,stop_003,07:02:00,07:03:00,18,0,Outbound
2025-01-17,Orange,trip_00543,stop_004,08:03:00,08:04:00,19,1,Inbound
2025-01-18,Red,trip_00544,stop_005,09:04:00,09:05:00,20,0,Outbound
2025-01-19,Orange,trip_00545,stop_006,10:05:00,10:06:00,21,1,Inbound
2025-01-20,Red,trip_00546,stop_007,11:06:00,11:07:00,22,0,Outbound
2025-01-21,Orange,trip_00547,stop_008,12:07:00,12:08:00,23,1,Inbound
2025-01-22,Red,trip_00548,stop_009,13:08:00,13:09:00,24,0,Outbound
2025-01-23,Orange,trip_00549,stop_010,14:09:00,14:10:00,25,1,Inbound
2025-01-24,Red,trip_00550,stop_011,15:10:00,15:11:00,1,0,Outbound
2025-01-25,Orange,trip_00551,stop_012,16:11:00,16:12:00,2,1,Inbound
2025-01-26,Red,trip_00552,stop_013,17:12:00,17:13:00,3,0,Outbound
2025-01-27,Orange,trip_00553,stop_014,18:13:00,18:14:00,4,1,Inbound
2025-01-28,Red,trip_00554,stop_015,19:14:00,19:15:00,5,0,Outbound
2025-01-29,Orange,trip_00555,stop_016,20:15:00,20:16:00,6,1,Inbound
2025-01-30,Red,trip_00556,stop_017,21:16:00,21:17:00,7,0,Outbound
2025-01-31,Orange,trip_00557,stop_018,22:17:00,22:18:00,8,1,Inbound
2025-01-01,Red,trip_00558,stop_019,05:18:00,05:19:00,9,0,Outbound
2025-01-02,Orange,trip_00559,stop_020,06:19:00,06:20:00,10,1,Inbound
2025-01-03,Red,trip_00560,stop_021,07:20:00,07:21:00,11,0,Outbound
2025-01-04,Orange,trip_00561,stop_022,08:21:00,08:22:00,12,1,Inbound
2025-01-05,Red,trip_00562,stop_023,09:22:00,09:23:00,13,0,Outbound
2025-01-06,Orange,trip_00563,stop_024,10:23:00,10:24:00,14,1,Inbound
2025-01-07,Red,trip_00564,stop_025,11:24:00,11:25:00,15,0,Outbound
2025-01-08,Orange,trip_00565,stop_026,12:25:00,12:26:00,16,1,Inbound
2025-01-09,Red,trip_00566,stop_027,13:26:00,13:27:00,17,0,Outbound
2025-01-10,Orange,trip_00567,stop_028,14:27:00,14:28:00,18,1,Inbound
2025-01-11,Red,trip_00568,stop_029,15:28:00,15:29:00,19,0,Outbound
2025-01-12,Orange,trip_00569,stop_030,16:29:00,16:30:00,20,1,Inbound
2025-01-13,Red,trip_00570,stop_001,17:30:00,17:31:00,21,0,Outbound
2025-01-14,Orange,trip_00571,stop_002,18:31:00,18:32:00,22,1,Inbound
2025-01-15,Red,trip_00572,stop_003,19:32:00,19:33:00,23,0,Outbound
2025-01-16,Orange,trip_00573,stop_004,20:33:00,20:34:00,24,1,Inbound
2025-01-17,Red,trip_00574,stop_005,21:34:00,21:35:00,25,0,Outbound
2025-01-18,Orange,trip_00575,stop_006,22:35:00,22:36:00,1,1,Inbound
2025-01-19,Red,trip_00576,stop_007,05:36:00,05:37:00,2,0,Outbound
2025-01-20,Orange,trip_00577,stop_008,06:37:00,06:38:00,3,1,Inbound
2025-01-21,Red,trip_00578,stop_009,07:38:00,07:39:00,4,0,Outbound
2025-01-22,Orange,trip_00579,stop_010,08:39:00,08:40:00,5,1,Inbound
2025-01-23,Red,trip_00580,stop_011,09:40:00,09:41:00,6,0,Outbound
2025-01-24,Orange,trip_00581,stop_012,10:41:00,10:42:00,7,1,Inbound
2025-01-25,Red,trip_00582,stop_013,11:42:00,11:43:00,8,0,Outbound
2025-01-26,Orange,trip_00583,stop_014,12:43:00,12:44:00,9,1,Inbound
2025-01-27,Red,trip_00584,stop_015,13:44:00,13:45:00,10,0,Outbound
2025-01-28,Orange,trip_00585,stop_016,14:45:00,14:46:00,11,1,Inbound
2025-01-29,Red,trip_00586,stop_017,15:46:00,15:47:00,12,0,Outbound
2025-01-30,Orange,trip_00587,stop_018,16:47:00,16:48:00,13,1,Inbound
2025-01-31,Red,trip_00588,stop_019,17:48:00,17:49:00,14,0,Outbound
2025-01-01,Orange,trip_00589,stop_020,18:49:00,18:50:00,15,1,Inbound
2025-01-02,Red,trip_00590,stop_021,19:50:00,19:51:00,16,0,Outbound
2025-01-03,Orange,trip_00591,stop_022,20:51:00,20:52:00,17,1,Inbound
2025-01-04,Red,trip_00592,stop_023,21:52:00,21:53:00,18,0,Outbound
2025-01-05,Orange,trip_00593,stop_024,22:53:00,22:54:00,19,1,Inbound
2025-01-06,Red,trip_00594,stop_025,05:54:00,05:55:00,20,0,Outbound
2025-01-07,Orange,trip_00595,stop_026,06:55:00,06:56:00,21,1,Inbound
2025-01-08,Red,trip_00596,stop_027,07:56:00,07:57:00,22,0,Outbound
2025-01-09,Orange,trip_00597,stop_028,08:57:00,08:58:00,23,1,Inbound
2025-01-10,Red,trip_00598,stop_029,09:58:00,09:59:00,24,0,Outbound
2025-01-11,Orange,trip_00599,stop_030,10:59:00,10:00:00,25,1,Inbound
2025-01-12,Red,trip_00600,stop_001,11:00:00,11:01:00,1,0,Outbound
2025-01-13,Orange,trip_00601,stop_002,12:01:00,12:02:00,2,1,Inbound
2025-01-14,Red,trip_00602,stop_003,13:02:00,13:03:00,3,0,Outbound
2025-01-15,Orange,trip_00603,stop_004,14:03:00,14:04:00,4,1,Inbound
2025-01-16,Red,trip_00604,stop_005,15:04:00,15:05:00,5,0,Outbound
2025-01-17,Orange,trip_00605,stop_006,16:05:00,16:06:00,6,1,Inbound
2025-01-18,Red,trip_00606,stop_007,17:06:00,17:07:00,7,0,Outbound
2025-01-19,Orange,trip_00607,stop_008,18:07:00,18:08:00,8,1,Inbound
2025-01-20,Red,trip_00608,stop_009,19:08:00,19:09:00,9,0,Outbound
2025-01-21,Orange,trip_00609,stop_010,20:09:00,20:10:00,10,1,Inbound
2025-01-22,Red,trip_00610,stop_011,21:10:00,21:11:00,11,0,Outbound
2025-01-23,Orange,trip_00611,stop_012,22:11:00,22:12:00,12,1,Inbound
2025-01-24,Red,trip_00612,stop_013,05:12:00,05:13:00,13,0,Outbound
2025-01-25,Orange,trip_00613,stop_014,06:13:00,06:14:00,14,1,Inbound
2025-01-26,Red,trip_00614,stop_015,07:14:00,07:15:00,15,0,Outbound
2025-01-27,Orange,trip_00615,stop_016,08:15:00,08:16:00,16,1,Inbound
2025-01-28,Red,trip_00616,stop_017,09:16:00,09:17:00,17,0,Outbound
2025-01-29,Orange,trip_00617,stop_018,10:17:00,10:18:00,18,1,Inbound
2025-01-30,Red,trip_00618,stop_019,11:18:00,11:19:00,19,0,Outbound
2025-01-31,Orange,trip_00619,stop_020,12:19:00,12:20:00,20,1,Inbound
2025-01-01,Red,trip_00620,stop_021,13:20:00,13:21:00,21,0,Outbound
2025-01-02,Orange,trip_00621,stop_022,14:21:00,14:22:00,22,1,Inbound
2025-01-03,Red,trip_00622,stop_023,15:22:00,15:23:00,23,0,Outbound
2025-01-04,Orange,trip_00623,stop_024,16:23:00,16:24:00,24,1,Inbound
2025-01-05,Red,trip_00624,stop_025,17:24:00,17:25:00,25,0,Outbound
2025-01-06,Orange,trip_00625,stop_026,18:25:00,18:26:00,1,1,Inbound
2025-01-07,Red,trip_00626,stop_027,19:26:00,19:27:00,2,0,Outbound
2025-01-08,Orange,trip_00627,stop_028,20:27:00,20:28:00,3,1,Inbound
2025-01-09,Red,trip_00628,stop_029,21:28:00,21:29:00,4,0,Outbound
2025-01-10,Orange,trip_00629,stop_030,22:29:00,22:30:00,5,1,Inbound
2025-01-11,Red,trip_00630,stop_001,05:30:00,05:31:00,6,0,Outbound
2025-01-12,Orange,trip_00631,stop_002,06:31:00,06:32:00,7,1,Inbound
2025-01-13,Red,trip_00632,stop_003,07:32:00,07:33:00,8,0,Outbound
2025-01-14,Orange,trip_00633,stop_004,08:33:00,08:34:00,9,1,Inbound
2025-01-15,Red,trip_00634,stop_005,09:34:00,09:35:00,10,0,Outbound
2025-01-16,Orange,trip_00635,stop_006,10:35:00,10:36:00,11,1,Inbound
2025-01-17,Red,trip_00636,stop_007,11:36:00,11:37:00,12,0,Outbound
2025-01-18,Orange,trip_00637,stop_008,12:37:00,12:38:00,13,1,Inbound
2025-01-19,Red,trip_00638,stop_009,13:38:00,13:39:00,14,0,Outbound
2025-01-20,Orange,trip_00639,stop_010,14:39:00,14:40:00,15,1,Inbound
2025-01-21,Red,trip_00640,stop_011,15:40:00,15:41:00,16,0,Outbound
2025-01-22,Orange,trip_00641,stop_012,16:41:00,16:42:00,17,1,Inbound
2025-01-23,Red,trip_00642,stop_013,17:42:00,17:43:00,18,0,Outbound
2025-01-24,Orange,trip_00643,stop_014,18:43:00,18:44:00,19,1,Inbound
2025-01-25,Red,trip_00644,stop_015,19:44:00,19:45:00,20,0,Outbound
2025-01-26,Orange,trip_00645,stop_016,20:45:00,20:46:00,21,1,Inbound
2025-01-27,Red,trip_00646,stop_017,21:46:00,21:47:00,22,0,Outbound
2025-01-28,Orange,trip_00647,stop_018,22:47:00,22:48:00,23,1,Inbound
2025-01-29,Red,trip_00648,stop_019,05:48:00,05:49:00,24,0,Outbound
2025-01-30,Orange,trip_00649,stop_020,06:49:00,06:50:00,25,1,Inbound
2025-01-31,Red,trip_00650,stop_021,07:50:00,07:51:00,1,0,Outbound
2025-01-01,Orange,trip_00651,stop_022,08:51:00,08:52:00,2,1,Inbound
2025-01-02,Red,trip_00652,stop_023,09:52:00,09:53:00,3,0,Outbound
2025-01-03,Orange,trip_00653,stop_024,10:53:00,10:54:00,4,1,Inbound
2025-01-04,Red,trip_00654,stop_025,11:54:00,11:55:00,5,0,Outbound
