service_date,route_id,stop_id,trip_id,prev_trip_id,headway_trunk_sec,headway_branch_sec,benchmark_headway_sec,direction,direction_id
2025-01-11,Orange,stop_002,trip_00351,trip_00350,330,,300,Inbound,1
2025-01-12,Red,stop_003,trip_00352,trip_00351,360,,300,Outbound,0
2025-01-13,Orange,stop_004,trip_00353,trip_00352,390,,300,Inbound,1
2025-01-14,Red,stop_005,trip_00354,trip_00353,420,,300,Outbound,0
2025-01-15,Orange,stop_006,trip_00355,trip_00354,450,,300,Inbound,1
2025-01-16,Red,stop_007,trip_00356,trip_00355,480,,300,Outbound,0
2025-01-17,Orange,stop_008,trip_00357,trip_00356,510,,300,Inbound,1
2025-01-18,Red,stop_009,trip_00358,trip_00357,540,,300,Outbound,0
2025-01-19,Orange,stop_010,trip_00359,trip_00358,570,,300,Inbound,1
2025-01-20,Red,stop_011,trip_00360,trip_00359,240,,300,Outbound,0
2025-01-21,Orange,stop_012,trip_00361,trip_00360,270,,300,Inbound,1
2025-01-22,Red,stop_013,trip_00362,trip_00361,300,,300,Outbound,0
2025-01-23,Orange,stop_014,trip_00363,trip_00362,330,,300,Inbound,1
2025-01-24,Red,stop_015,trip_00364,trip_00363,360,,300,Outbound,0
2025-01-25,Orange,stop_016,trip_00365,trip_00364,390,,300,Inbound,1
2025-01-26,Red,stop_017,trip_00366,trip_00365,420,,300,Outbound,0
2025-01-27,Orange,stop_018,trip_00367,trip_00366,450,,300,Inbound,1
2025-01-28,Red,stop_019,trip_00368,trip_00367,480,,300,Outbound,0
2025-01-29,Orange,stop_020,trip_00369,trip_00368,510,,300,Inbound,1
2025-01-30,Red,stop_021,trip_00370,trip_00369,540,,300,Outbound,0
2025-01-31,Orange,stop_022,trip_00371,trip_00370,570,,300,Inbound,1
2025-01-01,Red,stop_023,trip_00372,trip_00371,240,,300,Outbound,0
2025-01-02,Orange,stop_024,trip_00373,trip_00372,270,,300,Inbound,1
2025-01-03,Red,stop_025,trip_00374,trip_00373,300,,300,Outbound,0
2025-01-04,Orange,stop_026,trip_00375,trip_00374,330,,300,Inbound,1
2025-01-05,Red,stop_027,trip_00376,trip_00375,360,,300,Outbound,0
2025-01-06,Orange,stop_028,trip_00377,trip_00376,390,,300,Inbound,1
2025-01-07,Red,stop_029,trip_00378,trip_00377,420,,300,Outbound,0
2025-01-08,Orange,stop_030,trip_00379,trip_00378,450,,300,Inbound,1
2025-01-09,Red,stop_031,trip_00380,trip_00379,480,,300,Outbound,0
2025-01-10,Orange,stop_032,trip_00381,trip_00380,510,,300,Inbound,1
2025-01-11,Red,stop_033,trip_00382,trip_00381,540,,300,Outbound,0
2025-01-12,Orange,stop_034,trip_00383,trip_00382,570,,300,Inbound,1
2025-01-13,Red,stop_035,trip_00384,trip_00383,240,,300,Outbound,0
2025-01-14,Orange,stop_001,trip_00385,trip_00384,270,,300,Inbound,1
2025-01-15,Red,stop_002,trip_00386,trip_00385,300,,300,Outbound,0
2025-01-16,Orange,stop_003,trip_00387,trip_00386,330,,300,Inbound,1
2025-01-17,Red,stop_004,trip_00388,trip_00387,360,,300,Outbound,0
2025-01-18,Orange,stop_005,trip_00389,trip_00388,390,,300,Inbound,1
2025-01-19,Red,stop_006,trip_00390,trip_00389,420,,300,Outbound,0
2025-01-20,Orange,stop_007,trip_00391,trip_00390,450,,300,Inbound,1
2025-01-21,Red,stop_008,trip_00392,trip_00391,480,,300,Outbound,0
2025-01-22,Orange,stop_009,trip_00393,trip_00392,510,,300,Inbound,1
2025-01-23,Red,stop_010,trip_00394,trip_00393,540,,300,Outbound,0
2025-01-24,Orange,stop_011,trip_00395,trip_00394,570,,300,Inbound,1
2025-01-25,Red,stop_012,trip_00396,trip_00395,240,,300,Outbound,0
2025-01-26,Orange,stop_013,trip_00397,trip_00396,270,,300,Inbound,1
2025-01-27,Red,stop_014,trip_00398,trip_00397,300,,300,Outbound,0
2025-01-28,Orange,stop_015,trip_00399,trip_00398,330,,300,Inbound,1
2025-01-29,Red,stop_016,trip_00400,trip_00399,360,,300,Outbound,0
2025-01-30,Orange,stop_017,trip_00401,trip_00400,390,,300,Inbound,1
2025-01-31,Red,stop_018,trip_00402,trip_00401,420,,300,Outbound,0
2025-01-01,Orange,stop_019,trip_00403,trip_00402,450,,300,Inbound,1
2025-01-02,Red,stop_020,trip_00404,trip_00403,480,,300,Outbound,0
2025-01-03,Orange,stop_021,trip_00405,trip_00404,510,,300,Inbound,1
2025-01-04,Red,stop_022,trip_00406,trip_00405,540,,300,Outbound,0
2025-01-05,Orange,stop_023,trip_00407,trip_00406,570,,300,Inbound,1
2025-01-06,Red,stop_024,trip_00408,trip_00407,240,,300,Outbound,0
2025-01-07,Orange,stop_025,trip_00409,trip_00408,270,,300,Inbound,1
2025-01-08,Red,stop_026,trip_00410,trip_00409,300,,300,Outbound,0
2025-01-09,Orange,stop_027,trip_00411,trip_00410,330,,300,Inbound,1
2025-01-10,Red,stop_028,trip_00412,trip_00411,360,,300,Outbound,0
2025-01-11,Orange,stop_029,trip_00413,trip_00412,390,,300,Inbound,1
2025-01-12,Red,stop_030,trip_00414,trip_00413,420,,300,Outbound,0
2025-01-13,Orange,stop_031,trip_00415,trip_00414,450,,300,Inbound,1
2025-01-14,Red,stop_032,trip_00416,trip_00415,480,,300,Outbound,0
2025-01-15,Orange,stop_033,trip_00417,trip_00416,510,,300,Inbound,1
2025-01-16,Red,stop_034,trip_00418,trip_00417,540,,300,Outbound,0
2025-01-17,Orange,stop_035,trip_00419,trip_00418,570,,300,Inbound,1
2025-01-18,Red,stop_001,trip_00420,trip_00419,240,,300,Outbound,0
2025-01-19,Orange,stop_002,trip_00421,trip_00420,270,,300,Inbound,1
2025-01-20,Red,stop_003,trip_00422,trip_00421,300,,300,Outbound,0
2025-01-21,Orange,stop_004,trip_00423,trip_00422,330,,300,Inbound,1
2025-01-22,Red,stop_005,trip_00424,trip_00423,360,,300,Outbound,0
2025-01-23,Orange,stop_006,trip_00425,trip_00424,390,,300,Inbound,1
2025-01-24,Red,stop_007,trip_00426,trip_00425,420,,300,Outbound,0
2025-01-25,Orange,stop_008,trip_00427,trip_00426,450,,300,Inbound,1
2025-01-26,Red,stop_009,trip_00428,trip_00427,480,,300,Outbound,0
2025-01-27,Orange,stop_010,trip_00429,trip_00428,510,,300,Inbound,1
2025-01-28,Red,stop_011,trip_00430,trip_00429,540,,300,Outbound,0
2025-01-29,Orange,stop_012,trip_00431,trip_00430,570,,300,Inbound,1
2025-01-30,Red,stop_013,trip_00432,trip_00431,240,,300,Outbound,0
2025-01-31,Orange,stop_014,trip_00433,trip_00432,270,,300,Inbound,1
2025-01-01,Red,stop_015,trip_00434,trip_00433,300,,300,Outbound,0
2025-01-02,Orange,stop_016,trip_00435,trip_00434,330,,300,Inbound,1
2025-01-03,Red,stop_017,trip_00436,trip_00435,360,,300,Outbound,0
2025-01-04,Orange,stop_018,trip_00437,trip_00436,390,,300,Inbound,1
2025-01-05,Red,stop_019,trip_00438,trip_00437,420,,300,Outbound,0
2025-01-06,Orange,stop_020,trip_00439,trip_00438,450,,300,Inbound,1
2025-01-07,Red,stop_021,trip_00440,trip_00439,480,,300,Outbound,0
2025-01-08,Orange,stop_022,trip_00441,trip_00440,510,,300,Inbound,1
2025-01-09,Red,stop_023,trip_00442,trip_00441,540,,300,Outbound,0
2025-01-10,Orange,stop_024,trip_00443,trip_00442,570,,300,Inbound,1
2025-01-11,Red,stop_025,trip_00444,trip_00443,240,,300,Outbound,0
2025-01-12,Orange,stop_026,trip_00445,trip_00444,270,,300,Inbound,1
2025-01-13,Red,stop_027,trip_00446,trip_00445,300,,300,Outbound,0
2025-01-14,Orange,stop_028,trip_00447,trip_00446,330,,300,Inbound,1
2025-01-15,Red,stop_029,trip_00448,trip_00447,360,,300,Outbound,0
2025-01-16,Orange,stop_030,trip_00449,trip_00448,390,,300,Inbound,1
2025-01-17,Red,stop_031,trip_00450,trip_00449,420,,300,Outbound,0
2025-01-18,Orange,stop_032,trip_00451,trip_00450,450,,300,Inbound,1
2025-01-19,Red,stop_033,trip_00452,trip_00451,480,,300,Outbound,0
2025-01-20,Orange,stop_034,trip_00453,trip_00452,510,,300,Inbound,1
2025-01-21,Red,stop_035,trip_00454,trip_00453,540,,300,Outbound,0
2025-01-22,Orange,stop_001,trip_00455,trip_00454,570,,300,Inbound,1
2025-01-23,Red,stop_002,trip_00456,trip_00455,240,,300,Outbound,0
2025-01-24,Orange,stop_003,trip_00457,trip_00456,270,,300,Inbound,1
2025-01-25,Red,stop_004,trip_00458,trip_00457,300,,300,Outbound,0
2025-01-26,Orange,stop_005,trip_00459,trip_00458,330,,300,Inbound,1
2025-01-27,Red,stop_006,trip_00460,trip_00459,360,,300,Outbound,0
2025-01-28,Orange,stop_007,trip_00461,trip_00460,390,,300,Inbound,1
2025-01-29,Red,stop_008,trip_00462,trip_00461,420,,300,Outbound,0
2025-01-30,Orange,stop_009,trip_00463,trip_00462,450,,300,Inbound,1
2025-01-31,Red,stop_010,trip_00464,trip_00463,480,,300,Outbound,0
2025-01-01,Orange,stop_011,trip_00465,trip_00464,510,,300,Inbound,1
2025-01-02,Red,stop_012,trip_00466,trip_00465,540,,300,Outbound,0
2025-01-03,Orange,stop_013,trip_00467,trip_00466,570,,300,Inbound,1
2025-01-04,Red,stop_014,trip_00468,trip_00467,240,,300,Outbound,0
2025-01-05,Orange,stop_015,trip_00469,trip_00468,270,,300,Inbound,1
2025-01-06,Red,stop_016,trip_00470,trip_00469,300,,300,Outbound,0
2025-01-07,Orange,stop_017,trip_00471,trip_00470,330,,300,Inbound,1
2025-01-08,Red,stop_018,trip_00472,trip_00471,360,,300,Outbound,0
2025-01-09,Orange,stop_019,trip_00473,trip_00472,390,,300,Inbound,1
2025-01-10,Red,stop_020,trip_00474,trip_00473,420,,300,Outbound,0
2025-01-11,Orange,stop_021,trip_00475,trip_00474,450,,300,Inbound,1
2025-01-12,Red,stop_022,trip_00476,trip_00475,480,,300,Outbound,0
2025-01-13,Orange,stop_023,trip_00477,trip_00476,510,,300,Inbound,1
2025-01-14,Red,stop_024,trip_00478,trip_00477,540,,300,Outbound,0
2025-01-15,Orange,stop_025,trip_00479,trip_00478,570,,300,Inbound,1
2025-01-16,Red,stop_026,trip_00480,trip_00479,240,,300,Outbound,0
2025-01-17,Orange,stop_027,trip_00481,trip_00480,270,,300,Inbound,1
2025-01-18,Red,stop_028,trip_00482,trip_00481,300,,300,Outbound,0
2025-01-19,Orange,stop_029,trip_00483,trip_00482,330,,300,Inbound,1
2025-01-20,Red,stop_030,trip_00484,trip_00483,360,,300,Outbound,0
2025-01-21,Orange,stop_031,trip_00485,trip_00484,390,,300,Inbound,1
2025-01-22,Red,stop_032,trip_00486,trip_00485,420,,300,Outbound,0
2025-01-23,Orange,stop_033,trip_00487,trip_00486,450,,300,Inbound,1
2025-01-24,Red,stop_034,trip_00488,trip_00487,480,,300,Outbound,0
2025-01-25,Orange,stop_035,trip_00489,trip_00488,510,,300,Inbound,1
2025-01-26,Red,stop_001,trip_00490,trip_00489,540,,300,Outbound,0
2025-01-27,Orange,stop_002,trip_00491,trip_00490,570,,300,Inbound,1
2025-01-28,Red,stop_003,trip_00492,trip_00491,240,,300,Outbound,0
2025-01-29,Orange,stop_004,trip_00493,trip_00492,270,,300,Inbound,1
2025-01-30,Red,stop_005,trip_00494,trip_00493,300,,300,Outbound,0
2025-01-31,Orange,stop_006,trip_00495,trip_00494,330,,300,Inbound,1
2025-01-01,Red,stop_007,trip_00496,trip_00495,360,,300,Outbound,0
2025-01-02,Orange,stop_008,trip_00497,trip_00496,390,,300,Inbound,1
2025-01-03,Red,stop_009,trip_00498,trip_00497,420,,300,Outbound,0
2025-01-04,Orange,stop_010,trip_00499,trip_00498,450,,300,Inbound,1
2025-01-05,Red,stop_011,trip_00500,trip_00499,480,,300,Outbound,0
2025-01-06,Orange,stop_012,trip_00501,trip_00500,510,,300,Inbound,1
2025-01-07,Red,stop_013,trip_00502,trip_00501,540,,300,Outbound,0
2025-01-08,Orange,stop_014,trip_00503,trip_00502,570,,300,Inbound,1
2025-01-09,Red,stop_015,trip_00504,trip_00503,240,,300,Outbound,0
2025-01-10,Orange,stop_016,trip_00505,trip_00504,270,,300,Inbound,1
2025-01-11,Red,stop_017,trip_00506,trip_00505,300,,300,Outbound,0
2025-01-12,Orange,stop_018,trip_00507,trip_00506,330,,300,Inbound,1
2025-01-13,Red,stop_019,trip_00508,trip_00507,360,,300,Outbound,0
2025-01-14,Orange,stop_020,trip_00509,trip_00508,390,,300,Inbound,1
2025-01-15,Red,stop_021,trip_00510,trip_00509,420,,300,Outbound,0
2025-01-16,Orange,stop_022,trip_00511,trip_00510,450,,300,Inbound,1
2025-01-17,Red,stop_023,trip_00512,trip_00511,480,,300,Outbound,0
2025-01-18,Orange,stop_024,trip_00513,trip_00512,510,,300,Inbound,1
2025-01-19,Red,stop_025,trip_00514,trip_00513,540,,300,Outbound,0
2025-01-20,Orange,stop_026,trip_00515,trip_00514,570,,300,Inbound,1
2025-01-21,Red,stop_027,trip_00516,trip_00515,240,,300,Outbound,0
2025-01-22,Orange,stop_028,trip_00517,trip_00516,270,,300,Inbound,1
2025-01-23,Red,stop_029,trip_00518,trip_00517,300,,300,Outbound,0
2025-01-24,Orange,stop_030,trip_00519,trip_00518,330,,300,Inbound,1
2025-01-25,Red,stop_031,trip_00520,trip_00519,360,,300,Outbound,0
2025-01-26,Orange,stop_032,trip_00521,trip_00520,390,,300,Inbound,1
2025-01-27,Red,stop_033,trip_00522,trip_00521,420,,300,Outbound,0
2025-01-28,Orange,stop_034,trip_00523,trip_00522,450,,300,Inbound,1
2025-01-29,Red,stop_035,trip_00524,trip_00523,480,,300,Outbound,0
2025-01-30,Orange,stop_001,trip_00525,trip_00524,510,,300,Inbound,1
2025-01-31,Red,stop_002,trip_00526,trip_00525,540,,300,Outbound,0
2025-01-01,Orange,stop_003,trip_00527,trip_00526,570,,300,Inbound,1
2025-01-02,Red,stop_004,trip_00528,trip_00527,240,,300,Outbound,0
2025-01-03,Orange,stop_005,trip_00529,trip_00528,270,,300,Inbound,1
2025-01-04,Red,stop_006,trip_00530,trip_00529,300,,300,Outbound,0
2025-01-05,Orange,stop_007,trip_00531,trip_00530,330,,300,Inbound,1
2025-01-06,Red,stop_008,trip_00532,trip_00531,360,,300,Outbound,0
2025-01-07,Orange,stop_009,trip_00533,trip_00532,390,,300,Inbound,1
2025-01-08,Red,stop_010,trip_00534,trip_00533,420,,300,Outbound,0
2025-01-09,Orange,stop_011,trip_00535,trip_00534,450,,300,Inbound,1
2025-01-10,Red,stop_012,trip_00536,trip_00535,480,,300,Outbound,0
2025-01-11,Orange,stop_013,trip_00537,trip_00536,510,,300,Inbound,1
2025-01-12,Red,stop_014,trip_00538,trip_00537,540,,300,Outbound,0
2025-01-13,Orange,stop_015,trip_00539,trip_00538,570,,300,Inbound,1
2025-01-14,Red,stop_016,trip_00540,trip_00539,240,,300,Outbound,0
2025-01-15,Orange,stop_017,trip_00541,trip_00540,270,,300,Inbound,1
2025-01-16,Red,stop_018,trip_00542,trip_00541,300,,300,Outbound,0
2025-01-17,Orange,stop_019,trip_00543,trip_00542,330,,300,Inbound,1
2025-01-18,Red,stop_020,trip_00544,trip_00543,360,,300,Outbound,0
2025-01-19,Orange,stop_021,trip_00545,trip_00544,390,,300,Inbound,1
2025-01-20,Red,stop_022,trip_00546,trip_00545,420,,300,Outbound,0
2025-01-21,Orange,stop_023,trip_00547,trip_00546,450,,300,Inbound,1
2025-01-22,Red,stop_024,trip_00548,trip_00547,480,,300,Outbound,0
2025-01-23,Orange,stop_025,trip_00549,trip_00548,510,,300,Inbound,1
2025-01-24,Red,stop_026,trip_00550,trip_00549,540,,300,Outbound,0
2025-01-25,Orange,stop_027,trip_00551,trip_00550,570,,300,Inbound,1
2025-01-26,Red,stop_028,trip_00552,trip_00551,240,,300,Outbound,0
2025-01-27,Orange,stop_029,trip_00553,trip_00552,270,,300,Inbound,1
2025-01-28,Red,stop_030,trip_00554,trip_00553,300,,300,Outbound,0
2025-01-29,Orange,stop_031,trip_00555,trip_00554,330,,300,Inbound,1
2025-01-30,Red,stop_032,trip_00556,trip_00555,360,,300,Outbound,0
2025-01-31,Orange,stop_033,trip_00557,trip_00556,390,,300,Inbound,1
2025-01-01,Red,stop_034,trip_00558,trip_00557,420,,300,Outbound,0
2025-01-02,Orange,stop_035,trip_00559,trip_00558,450,,300,Inbound,1
2025-01-03,Red,stop_001,trip_00560,trip_00559,480,,300,Outbound,0
2025-01-04,Orange,stop_002,trip_00561,trip_00560,510,,300,Inbound,1
2025-01-05,Red,stop_003,trip_00562,trip_00561,540,,300,Outbound,0
2025-01-06,Orange,stop_004,trip_00563,trip_00562,570,,300,Inbound,1
2025-01-07,Red,stop_005,trip_00564,trip_00563,240,,300,Outbound,0
2025-01-08,Orange,stop_006,trip_00565,trip_00564,270,,300,Inbound,1
2025-01-09,Red,stop_007,trip_00566,trip_00565,300,,300,Outbound,0
2025-01-10,Orange,stop_008,trip_00567,trip_00566,330,,300,Inbound,1
2025-01-11,Red,stop_009,trip_00568,trip_00567,360,,300,Outbound,0
2025-01-12,Orange,stop_010,trip_00569,trip_00568,390,,300,Inbound,1
2025-01-13,Red,stop_011,trip_00570,trip_00569,420,,300,Outbound,0
2025-01-14,Orange,stop_012,trip_00571,trip_00570,450,,300,Inbound,1
2025-01-15,Red,stop_013,trip_00572,trip_00571,480,,300,Outbound,0
2025-01-16,Orange,stop_014,trip_00573,trip_00572,510,,300,Inbound,1
2025-01-17,Red,stop_015,trip_00574,trip_00573,540,,300,Outbound,0
2025-01-18,Orange,stop_016,trip_00575,trip_00574,570,,300,Inbound,1
2025-01-19,Red,stop_017,trip_00576,trip_00575,240,,300,Outbound,0
2025-01-20,Orange,stop_018,trip_00577,trip_00576,270,,300,Inbound,1
2025-01-21,Red,stop_019,trip_00578,trip_00577,300,,300,Outbound,0
2025-01-22,Orange,stop_020,trip_00579,trip_00578,330,,300,Inbound,1
2025-01-23,Red,stop_021,trip_00580,trip_00579,360,,300,Outbound,0
2025-01-24,Orange,stop_022,trip_00581,trip_00580,390,,300,Inbound,1
2025-01-25,Red,stop_023,trip_00582,trip_00581,420,,300,Outbound,0
2025-01-26,Orange,stop_024,trip_00583,trip_00582,450,,300,Inbound,1
2025-01-27,Red,stop_025,trip_00584,trip_00583,480,,300,Outbound,0
2025-01-28,Orange,stop_026,trip_00585,trip_00584,510,,300,Inbound,1
2025-01-29,Red,stop_027,trip_00586,trip_00585,540,,300,Outbound,0
2025-01-30,Orange,stop_028,trip_00587,trip_00586,570,,300,Inbound,1
2025-01-31,Red,stop_029,trip_00588,trip_00587,240,,300,Outbound,0
2025-01-01,Orange,stop_030,trip_00589,trip_00588,270,,300,Inbound,1
2025-01-02,Red,stop_031,trip_00590,trip_00589,300,,300,Outbound,0
2025-01-03,Orange,stop_032,trip_00591,trip_00590,330,,300,Inbound,1
2025-01-04,Red,stop_033,trip_00592,trip_00591,360,,300,Outbound,0
2025-01-05,Orange,stop_034,trip_00593,trip_00592,390,,300,Inbound,1
2025-01-06,Red,stop_035,trip_00594,trip_00593,420,,300,Outbound,0
2025-01-07,Orange,stop_001,trip_00595,trip_00594,450,,300,Inbound,1
2025-01-08,Red,stop_002,trip_00596,trip_00595,480,,300,Outbound,0
2025-01-09,Orange,stop_003,trip_00597,trip_00596,510,,300,Inbound,1
2025-01-10,Red,stop_004,trip_00598,trip_00597,540,,300,Outbound,0
2025-01-11,Orange,stop_005,trip_00599,trip_00598,570,,300,Inbound,1
2025-01-12,Red,stop_006,trip_00600,trip_00599,240,,300,Outbound,0
2025-01-13,Orange,stop_007,trip_00601,trip_00600,270,,300,Inbound,1
2025-01-14,Red,stop_008,trip_00602,trip_00601,300,,300,Outbound,0
2025-01-15,Orange,stop_009,trip_00603,trip_00602,330,,300,Inbound,1
2025-01-16,Red,stop_010,trip_00604,trip_00603,360,,300,Outbound,0
2025-01-17,Orange,stop_011,trip_00605,trip_00604,390,,300,Inbound,1
2025-01-18,Red,stop_012,trip_00606,trip_00605,420,,300,Outbound,0
2025-01-19,Orange,stop_013,trip_00607,trip_00606,450,,300,Inbound,1
2025-01-20,Red,stop_014,trip_00608,trip_00607,480,,300,Outbound,0
2025-01-21,Orange,stop_015,trip_00609,trip_00608,510,,300,Inbound,1
2025-01-22,Red,stop_016,trip_00610,trip_00609,540,,300,Outbound,0
2025-01-23,Orange,stop_017,trip_00611,trip_00610,570,,300,Inbound,1
2025-01-24,Red,stop_018,trip_00612,trip_00611,240,,300,Outbound,0
2025-01-25,Orange,stop_019,trip_00613,trip_00612,270,,300,Inbound,1
2025-01-26,Red,stop_020,trip_00614,trip_00613,300,,300,Outbound,0
2025-01-27,Orange,stop_021,trip_00615,trip_00614,330,,300,Inbound,1
2025-01-28,Red,stop_022,trip_00616,trip_00615,360,,300,Outbound,0
2025-01-29,Orange,stop_023,trip_00617,trip_00616,390,,300,Inbound,1
2025-01-30,Red,stop_024,trip_00618,trip_00617,420,,300,Outbound,0
2025-01-31,Orange,stop_025,trip_00619,trip_00618,450,,300,Inbound,1
2025-01-01,Red,stop_026,trip_00620,trip_00619,480,,300,Outbound,0
2025-01-02,Orange,stop_027,trip_00621,trip_00620,510,,300,Inbound,1
2025-01-03,Red,stop_028,trip_00622,trip_00621,540,,300,Outbound,0
2025-01-04,Orange,stop_029,trip_00623,trip_00622,570,,300,Inbound,1
2025-01-05,Red,stop_030,trip_00624,trip_00623,240,,300,Outbound,0
2025-01-06,Orange,stop_031,trip_00625,trip_00624,270,,300,Inbound,1
2025-01-07,Red,stop_032,trip_00626,trip_00625,300,,300,Outbound,0
2025-01-08,Orange,stop_033,trip_00627,trip_00626,330,,300,Inbound,1
2025-01-09,Red,stop_034,trip_00628,trip_00627,360,,300,Outbound,0
2025-01-10,Orange,stop_035,trip_00629,trip_00628,390,,300,Inbound,1
2025-01-11,Red,stop_001,trip_00630,trip_00629,420,,300,Outbound,0
2025-01-12,Orange,stop_002,trip_00631,trip_00630,450,,300,Inbound,1
2025-01-13,Red,stop_003,trip_00632,trip_00631,480,,300,Outbound,0
2025-01-14,Orange,stop_004,trip_00633,trip_00632,510,,300,Inbound,1
2025-01-15,Red,stop_005,trip_00634,trip_00633,540,,300,Outbound,0
2025-01-16,Orange,stop_006,trip_00635,trip_00634,570,,300,Inbound,1
2025-01-17,Red,stop_007,trip_00636,trip_00635,240,,300,Outbound,0
2025-01-18,Orange,stop_008,trip_00637,trip_00636,270,,300,Inbound,1
2025-01-19,Red,stop_009,trip_00638,trip_00637,300,,300,Outbound,0
2025-01-20,Orange,stop_010,trip_00639,trip_00638,330,,300,Inbound,1
2025-01-21,Red,stop_011,trip_00640,trip_00639,360,,300,Outbound,0
2025-01-22,Orange,stop_012,trip_00641,trip_00640,390,,300,Inbound,1
2025-01-23,Red,stop_013,trip_00642,trip_00641,420,,300,Outbound,0
2025-01-24,Orange,stop_014,trip_00643,trip_00642,450,,300,Inbound,1
2025-01-25,Red,stop_015,trip_00644,trip_00643,480,,300,Outbound,0
2025-01-26,Orange,stop_016,trip_00645,trip_00644,510,,300,Inbound,1
2025-01-27,Red,stop_017,trip_00646,trip_00645,540,,300,Outbound,0
2025-01-28,Orange,stop_018,trip_00647,trip_00646,570,,300,Inbound,1
2025-01-29,Red,stop_019,trip_00648,trip_00647,240,,300,Outbound,0
2025-01-30,Orange,stop_020,trip_00649,trip_00648,270,,300,Inbound,1
2025-01-31,Red,stop_021,trip_00650,trip_00649,300,,300,Outbound,0
2025-01-01,Orange,stop_022,trip_00651,trip_00650,330,,300,Inbound,1
2025-01-02,Red,stop_023,trip_00652,trip_00651,360,,300,Outbound,0
2025-01-03,Orange,stop_024,trip_00653,trip_00652,390,,300,Inbound,1
2025-01-04,Red,stop_025,trip_00654,trip_00653,420,,300,Outbound,0
2025-01-05,Orange,stop_026,trip_00655,trip_00654,450,,300,Inbound,1
2025-01-06,Red,stop_027,trip_00656,trip_00655,480,,300,Outbound,0
2025-01-07,Orange,stop_028,trip_00657,trip_00656,510,,300,Inbound,1
2025-01-08,Red,stop_029,trip_00658,trip_00657,540,,300,Outbound,0
2025-01-09,Orange,stop_030,trip_00659,trip_00658,570,,300,Inbound,1
2025-01-10,Red,stop_031,trip_00660,trip_00659,240,,300,Outbound,0
2025-01-11,Orange,stop_032,trip_00661,trip_00660,270,,300,Inbound,1
2025-01-12,Red,stop_033,trip_00662,trip_00661,300,,300,Outbound,0
2025-01-13,Orange,stop_034,trip_00663,trip_00662,330,,300,Inbound,1
2025-01-14,Red,stop_035,trip_00664,trip_00663,360,,300,Outbound,0
2025-01-15,Orange,stop_001,trip_00665,trip_00664,390,,300,Inbound,1
2025-01-16,Red,stop_002,trip_00666,trip_00665,420,,300,Outbound,0
2025-01-17,Orange,stop_003,trip_00667,trip_00666,450,,300,Inbound,1
2025-01-18,Red,stop_004,trip_00668,trip_00667,480,,300,Outbound,0
2025-01-19,Orange,stop_005,trip_00669,trip_00668,510,,300,Inbound,1
