service_date,route_id,stop_id,trip_id,event_type,event_time_sec,schedule_deviation_sec,direction,direction_id
2025-01-27,Orange,stop_008,trip_00367,DEP,19260,247,Inbound,1
2025-01-28,Red,stop_009,trip_00368,ARR,19440,248,Outbound,0
2025-01-29,Orange,stop_010,trip_00369,DEP,19620,249,Inbound,1
2025-01-30,Red,stop_011,trip_00370,ARR,19800,250,Outbound,0
2025-01-31,Orange,stop_012,trip_00371,DEP,19980,251,Inbound,1
2025-01-01,Red,stop_013,trip_00372,ARR,20160,252,Outbound,0
2025-01-02,Orange,stop_014,trip_00373,DEP,20340,253,Inbound,1
2025-01-03,Red,stop_015,trip_00374,ARR,20520,254,Outbound,0
2025-01-04,Orange,stop_016,trip_00375,DEP,20700,255,Inbound,1
2025-01-05,Red,stop_017,trip_00376,ARR,20880,256,Outbound,0
2025-01-06,Orange,stop_018,trip_00377,DEP,21060,257,Inbound,1
2025-01-07,Red,stop_019,trip_00378,ARR,21240,258,Outbound,0
2025-01-08,Orange,stop_020,trip_00379,DEP,21420,259,Inbound,1
2025-01-09,Red,stop_021,trip_00380,ARR,18000,260,Outbound,0
2025-01-10,Orange,stop_022,trip_00381,DEP,18180,261,Inbound,1
2025-01-11,Red,stop_023,trip_00382,ARR,18360,262,Outbound,0
2025-01-12,Orange,stop_024,trip_00383,DEP,18540,263,Inbound,1
2025-01-13,Red,stop_025,trip_00384,ARR,18720,264,Outbound,0
2025-01-14,Orange,stop_026,trip_00385,DEP,18900,265,Inbound,1
2025-01-15,Red,stop_027,trip_00386,ARR,19080,266,Outbound,0
2025-01-16,Orange,stop_028,trip_00387,DEP,19260,267,Inbound,1
2025-01-17,Red,stop_029,trip_00388,ARR,19440,268,Outbound,0
2025-01-18,Orange,stop_030,trip_00389,DEP,19620,269,Inbound,1
2025-01-19,Red,stop_031,trip_00390,ARR,19800,270,Outbound,0
2025-01-20,Orange,stop_032,trip_00391,DEP,19980,271,Inbound,1
2025-01-21,Red,stop_033,trip_00392,ARR,20160,272,Outbound,0
2025-01-22,Orange,stop_034,trip_00393,DEP,20340,273,Inbound,1
2025-01-23,Red,stop_035,trip_00394,ARR,20520,274,Outbound,0
2025-01-24,Orange,stop_036,trip_00395,DEP,20700,275,Inbound,1
2025-01-25,Red,stop_037,trip_00396,ARR,20880,276,Outbound,0
2025-01-26,Orange,stop_038,trip_00397,DEP,21060,277,Inbound,1
2025-01-27,Red,stop_039,trip_00398,ARR,21240,278,Outbound,0
2025-01-28,Orange,stop_040,trip_00399,DEP,21420,279,Inbound,1
2025-01-29,Red,stop_001,trip_00400,ARR,18000,-120,Outbound,0
2025-01-30,Orange,stop_002,trip_00401,DEP,18180,-119,Inbound,1
2025-01-31,Red,stop_003,trip_00402,ARR,18360,-118,Outbound,0
2025-01-01,Orange,stop_004,trip_00403,DEP,18540,-117,Inbound,1
2025-01-02,Red,stop_005,trip_00404,ARR,18720,-116,Outbound,0
2025-01-03,Orange,stop_006,trip_00405,DEP,18900,-115,Inbound,1
2025-01-04,Red,stop_007,trip_00406,ARR,19080,-114,Outbound,0
2025-01-05,Orange,stop_008,trip_00407,DEP,19260,-113,Inbound,1
2025-01-06,Red,stop_009,trip_00408,ARR,19440,-112,Outbound,0
2025-01-07,Orange,stop_010,trip_00409,DEP,19620,-111,Inbound,1
2025-01-08,Red,stop_011,trip_00410,ARR,19800,-110,Outbound,0
2025-01-09,Orange,stop_012,trip_00411,DEP,19980,-109,Inbound,1
2025-01-10,Red,stop_013,trip_00412,ARR,20160,-108,Outbound,0
2025-01-11,Orange,stop_014,trip_00413,DEP,20340,-107,Inbound,1
2025-01-12,Red,stop_015,trip_00414,ARR,20520,-106,Outbound,0
2025-01-13,Orange,stop_016,trip_00415,DEP,20700,-105,Inbound,1
2025-01-14,Red,stop_017,trip_00416,ARR,20880,-104,Outbound,0
2025-01-15,Orange,stop_018,trip_00417,DEP,21060,-103,Inbound,1
2025-01-16,Red,stop_019,trip_00418,ARR,21240,-102,Outbound,0
2025-01-17,Orange,stop_020,trip_00419,DEP,21420,-101,Inbound,1
2025-01-18,Red,stop_021,trip_00420,ARR,18000,-100,Outbound,0
2025-01-19,Orange,stop_022,trip_00421,DEP,18180,-99,Inbound,1
2025-01-20,Red,stop_023,trip_00422,ARR,18360,-98,Outbound,0
2025-01-21,Orange,stop_024,trip_00423,DEP,18540,-97,Inbound,1
2025-01-22,Red,stop_025,trip_00424,ARR,18720,-96,Outbound,0
2025-01-23,Orange,stop_026,trip_00425,DEP,18900,-95,Inbound,1
2025-01-24,Red,stop_027,trip_00426,ARR,19080,-94,Outbound,0
2025-01-25,Orange,stop_028,trip_00427,DEP,19260,-93,Inbound,1
2025-01-26,Red,stop_029,trip_00428,ARR,19440,-92,Outbound,0
2025-01-27,Orange,stop_030,trip_00429,DEP,19620,-91,Inbound,1
2025-01-28,Red,stop_031,trip_00430,ARR,19800,-90,Outbound,0
2025-01-29,Orange,stop_032,trip_00431,DEP,19980,-89,Inbound,1
2025-01-30,Red,stop_033,trip_00432,ARR,20160,-88,Outbound,0
2025-01-31,Orange,stop_034,trip_00433,DEP,20340,-87,Inbound,1
2025-01-01,Red,stop_035,trip_00434,ARR,20520,-86,Outbound,0
2025-01-02,Orange,stop_036,trip_00435,DEP,20700,-85,Inbound,1
2025-01-03,Red,stop_037,trip_00436,ARR,20880,-84,Outbound,0
2025-01-04,Orange,stop_038,trip_00437,DEP,21060,-83,Inbound,1
2025-01-05,Red,stop_039,trip_00438,ARR,21240,-82,Outbound,0
2025-01-06,Orange,stop_040,trip_00439,DEP,21420,-81,Inbound,1
2025-01-07,Red,stop_001,trip_00440,ARR,18000,-80,Outbound,0
2025-01-08,Orange,stop_002,trip_00441,DEP,18180,-79,Inbound,1
2025-01-09,Red,stop_003,trip_00442,ARR,18360,-78,Outbound,0
2025-01-10,Orange,stop_004,trip_00443,DEP,18540,-77,Inbound,1
2025-01-11,Red,stop_005,trip_00444,ARR,18720,-76,Outbound,0
2025-01-12,Orange,stop_006,trip_00445,DEP,18900,-75,Inbound,1
2025-01-13,Red,stop_007,trip_00446,ARR,19080,-74,Outbound,0
2025-01-14,Orange,stop_008,trip_00447,DEP,19260,-73,Inbound,1
2025-01-15,Red,stop_009,trip_00448,ARR,19440,-72,Outbound,0
2025-01-16,Orange,stop_010,trip_00449,DEP,19620,-71,Inbound,1
2025-01-17,Red,stop_011,trip_00450,ARR,19800,-70,Outbound,0
2025-01-18,Orange,stop_012,trip_00451,DEP,19980,-69,Inbound,1
2025-01-19,Red,stop_013,trip_00452,ARR,20160,-68,Outbound,0
2025-01-20,Orange,stop_014,trip_00453,DEP,20340,-67,Inbound,1
2025-01-21,Red,stop_015,trip_00454,ARR,20520,-66,Outbound,0
2025-01-22,Orange,stop_016,trip_00455,DEP,20700,-65,Inbound,1
2025-01-23,Red,stop_017,trip_00456,ARR,20880,-64,Outbound,0
2025-01-24,Orange,stop_018,trip_00457,DEP,21060,-63,Inbound,1
2025-01-25,Red,stop_019,trip_00458,ARR,21240,-62,Outbound,0
2025-01-26,Orange,stop_020,trip_00459,DEP,21420,-61,Inbound,1
2025-01-27,Red,stop_021,trip_00460,ARR,18000,-60,Outbound,0
2025-01-28,Orange,stop_022,trip_00461,DEP,18180,-59,Inbound,1
2025-01-29,Red,stop_023,trip_00462,ARR,18360,-58,Outbound,0
2025-01-30,Orange,stop_024,trip_00463,DEP,18540,-57,Inbound,1
2025-01-31,Red,stop_025,trip_00464,ARR,18720,-56,Outbound,0
2025-01-01,Orange,stop_026,trip_00465,DEP,18900,-55,Inbound,1
2025-01-02,Red,stop_027,trip_00466,ARR,19080,-54,Outbound,0
2025-01-03,Orange,stop_028,trip_00467,DEP,19260,-53,Inbound,1
2025-01-04,Red,stop_029,trip_00468,ARR,19440,-52,Outbound,0
2025-01-05,Orange,stop_030,trip_00469,DEP,19620,-51,Inbound,1
2025-01-06,Red,stop_031,trip_00470,ARR,19800,-50,Outbound,0
2025-01-07,Orange,stop_032,trip_00471,DEP,19980,-49,Inbound,1
2025-01-08,Red,stop_033,trip_00472,ARR,20160,-48,Outbound,0
2025-01-09,Orange,stop_034,trip_00473,DEP,20340,-47,Inbound,1
2025-01-10,Red,stop_035,trip_00474,ARR,20520,-46,Outbound,0
2025-01-11,Orange,stop_036,trip_00475,DEP,20700,-45,Inbound,1
2025-01-12,Red,stop_037,trip_00476,ARR,20880,-44,Outbound,0
2025-01-13,Orange,stop_038,trip_00477,DEP,21060,-43,Inbound,1
2025-01-14,Red,stop_039,trip_00478,ARR,21240,-42,Outbound,0
2025-01-15,Orange,stop_040,trip_00479,DEP,21420,-41,Inbound,1
2025-01-16,Red,stop_001,trip_00480,ARR,18000,-40,Outbound,0
2025-01-17,Orange,stop_002,trip_00481,DEP,18180,-39,Inbound,1
2025-01-18,Red,stop_003,trip_00482,ARR,18360,-38,Outbound,0
2025-01-19,Orange,stop_004,trip_00483,DEP,18540,-37,Inbound,1
2025-01-20,Red,stop_005,trip_00484,ARR,18720,-36,Outbound,0
2025-01-21,Orange,stop_006,trip_00485,DEP,18900,-35,Inbound,1
2025-01-22,Red,stop_007,trip_00486,ARR,19080,-34,Outbound,0
2025-01-23,Orange,stop_008,trip_00487,DEP,19260,-33,Inbound,1
2025-01-24,Red,stop_009,trip_00488,ARR,19440,-32,Outbound,0
2025-01-25,Orange,stop_010,trip_00489,DEP,19620,-31,Inbound,1
2025-01-26,Red,stop_011,trip_00490,ARR,19800,-30,Outbound,0
2025-01-27,Orange,stop_012,trip_00491,DEP,19980,-29,Inbound,1
2025-01-28,Red,stop_013,trip_00492,ARR,20160,-28,Outbound,0
2025-01-29,Orange,stop_014,trip_00493,DEP,20340,-27,Inbound,1
2025-01-30,Red,stop_015,trip_00494,ARR,20520,-26,Outbound,0
2025-01-31,Orange,stop_016,trip_00495,DEP,20700,-25,Inbound,1
2025-01-01,Red,stop_017,trip_00496,ARR,20880,-24,Outbound,0
2025-01-02,Orange,stop_018,trip_00497,DEP,21060,-23,Inbound,1
2025-01-03,Red,stop_019,trip_00498,ARR,21240,-22,Outbound,0
2025-01-04,Orange,stop_020,trip_00499,DEP,21420,-21,Inbound,1
2025-01-05,Red,stop_021,trip_00500,ARR,18000,-20,Outbound,0
2025-01-06,Orange,stop_022,trip_00501,DEP,18180,-19,Inbound,1
2025-01-07,Red,stop_023,trip_00502,ARR,18360,-18,Outbound,0
2025-01-08,Orange,stop_024,trip_00503,DEP,18540,-17,Inbound,1
2025-01-09,Red,stop_025,trip_00504,ARR,18720,-16,Outbound,0
2025-01-10,Orange,stop_026,trip_00505,DEP,18900,-15,Inbound,1
2025-01-11,Red,stop_027,trip_00506,ARR,19080,-14,Outbound,0
2025-01-12,Orange,stop_028,trip_00507,DEP,19260,-13,Inbound,1
2025-01-13,Red,stop_029,trip_00508,ARR,19440,-12,Outbound,0
2025-01-14,Orange,stop_030,trip_00509,DEP,19620,-11,Inbound,1
2025-01-15,Red,stop_031,trip_00510,ARR,19800,-10,Outbound,0
2025-01-16,Orange,stop_032,trip_00511,DEP,19980,-9,Inbound,1
2025-01-17,Red,stop_033,trip_00512,ARR,20160,-8,Outbound,0
2025-01-18,Orange,stop_034,trip_00513,DEP,20340,-7,Inbound,1
2025-01-19,Red,stop_035,trip_00514,ARR,20520,-6,Outbound,0
2025-01-20,Orange,stop_036,trip_00515,DEP,20700,-5,Inbound,1
2025-01-21,Red,stop_037,trip_00516,ARR,20880,-4,Outbound,0
2025-01-22,Orange,stop_038,trip_00517,DEP,21060,-3,Inbound,1
2025-01-23,Red,stop_039,trip_00518,ARR,21240,-2,Outbound,0
2025-01-24,Orange,stop_040,trip_00519,DEP,21420,-1,Inbound,1
2025-01-25,Red,stop_001,trip_00520,ARR,18000,0,Outbound,0
2025-01-26,Orange,stop_002,trip_00521,DEP,18180,1,Inbound,1
2025-01-27,Red,stop_003,trip_00522,ARR,18360,2,Outbound,0
2025-01-28,Orange,stop_004,trip_00523,DEP,18540,3,Inbound,1
2025-01-29,Red,stop_005,trip_00524,ARR,18720,4,Outbound,0
2025-01-30,Orange,stop_006,trip_00525,DEP,18900,5,Inbound,1
2025-01-31,Red,stop_007,trip_00526,ARR,19080,6,Outbound,0
2025-01-01,Orange,stop_008,trip_00527,DEP,19260,7,Inbound,1
2025-01-02,Red,stop_009,trip_00528,ARR,19440,8,Outbound,0
2025-01-03,Orange,stop_010,trip_00529,DEP,19620,9,Inbound,1
2025-01-04,Red,stop_011,trip_00530,ARR,19800,10,Outbound,0
2025-01-05,Orange,stop_012,trip_00531,DEP,19980,11,Inbound,1
2025-01-06,Red,stop_013,trip_00532,ARR,20160,12,Outbound,0
2025-01-07,Orange,stop_014,trip_00533,DEP,20340,13,Inbound,1
2025-01-08,Red,stop_015,trip_00534,ARR,20520,14,Outbound,0
2025-01-09,Orange,stop_016,trip_00535,DEP,20700,15,Inbound,1
2025-01-10,Red,stop_017,trip_00536,ARR,20880,16,Outbound,0
2025-01-11,Orange,stop_018,trip_00537,DEP,21060,17,Inbound,1
2025-01-12,Red,stop_019,trip_00538,ARR,21240,18,Outbound,0
2025-01-13,Orange,stop_020,trip_00539,DEP,21420,19,Inbound,1
2025-01-14,Red,stop_021,trip_00540,ARR,18000,20,Outbound,0
2025-01-15,Orange,stop_022,trip_00541,DEP,18180,21,Inbound,1
2025-01-16,Red,stop_023,trip_00542,ARR,18360,22,Outbound,0
2025-01-17,Orange,stop_024,trip_00543,DEP,18540,23,Inbound,1
2025-01-18,Red,stop_025,trip_00544,ARR,18720,24,Outbound,0
2025-01-19,Orange,stop_026,trip_00545,DEP,18900,25,Inbound,1
2025-01-20,Red,stop_027,trip_00546,ARR,19080,26,Outbound,0
2025-01-21,Orange,stop_028,trip_00547,DEP,19260,27,Inbound,1
2025-01-22,Red,stop_029,trip_00548,ARR,19440,28,Outbound,0
2025-01-23,Orange,stop_030,trip_00549,DEP,19620,29,Inbound,1
2025-01-24,Red,stop_031,trip_00550,ARR,19800,30,Outbound,0
2025-01-25,Orange,stop_032,trip_00551,DEP,19980,31,Inbound,1
2025-01-26,Red,stop_033,trip_00552,ARR,20160,32,Outbound,0
2025-01-27,Orange,stop_034,trip_00553,DEP,20340,33,Inbound,1
2025-01-28,Red,stop_035,trip_00554,ARR,20520,34,Outbound,0
2025-01-29,Orange,stop_036,trip_00555,DEP,20700,35,Inbound,1
2025-01-30,Red,stop_037,trip_00556,ARR,20880,36,Outbound,0
2025-01-31,Orange,stop_038,trip_00557,DEP,21060,37,Inbound,1
2025-01-01,Red,stop_039,trip_00558,ARR,21240,38,Outbound,0
2025-01-02,Orange,stop_040,trip_00559,DEP,21420,39,Inbound,1
2025-01-03,Red,stop_001,trip_00560,ARR,18000,40,Outbound,0
2025-01-04,Orange,stop_002,trip_00561,DEP,18180,41,Inbound,1
2025-01-05,Red,stop_003,trip_00562,ARR,18360,42,Outbound,0
2025-01-06,Orange,stop_004,trip_00563,DEP,18540,43,Inbound,1
2025-01-07,Red,stop_005,trip_00564,ARR,18720,44,Outbound,0
2025-01-08,Orange,stop_006,trip_00565,DEP,18900,45,Inbound,1
2025-01-09,Red,stop_007,trip_00566,ARR,19080,46,Outbound,0
2025-01-10,Orange,stop_008,trip_00567,DEP,19260,47,Inbound,1
2025-01-11,Red,stop_009,trip_00568,ARR,19440,48,Outbound,0
2025-01-12,Orange,stop_010,trip_00569,DEP,19620,49,Inbound,1
2025-01-13,Red,stop_011,trip_00570,ARR,19800,50,Outbound,0
2025-01-14,Orange,stop_012,trip_00571,DEP,19980,51,Inbound,1
2025-01-15,Red,stop_013,trip_00572,ARR,20160,52,Outbound,0
2025-01-16,Orange,stop_014,trip_00573,DEP,20340,53,Inbound,1
2025-01-17,Red,stop_015,trip_00574,ARR,20520,54,Outbound,0
2025-01-18,Orange,stop_016,trip_00575,DEP,20700,55,Inbound,1
2025-01-19,Red,stop_017,trip_00576,ARR,20880,56,Outbound,0
2025-01-20,Orange,stop_018,trip_00577,DEP,21060,57,Inbound,1
2025-01-21,Red,stop_019,trip_00578,ARR,21240,58,Outbound,0
2025-01-22,Orange,stop_020,trip_00579,DEP,21420,59,Inbound,1
2025-01-23,Red,stop_021,trip_00580,ARR,18000,60,Outbound,0
2025-01-24,Orange,stop_022,trip_00581,DEP,18180,61,Inbound,1
2025-01-25,Red,stop_023,trip_00582,ARR,18360,62,Outbound,0
2025-01-26,Orange,stop_024,trip_00583,DEP,18540,63,Inbound,1
2025-01-27,Red,stop_025,trip_00584,ARR,18720,64,Outbound,0
2025-01-28,Orange,stop_026,trip_00585,DEP,18900,65,Inbound,1
2025-01-29,Red,stop_027,trip_00586,ARR,19080,66,Outbound,0
2025-01-30,Orange,stop_028,trip_00587,DEP,19260,67,Inbound,1
2025-01-31,Red,stop_029,trip_00588,ARR,19440,68,Outbound,0
2025-01-01,Orange,stop_030,trip_00589,DEP,19620,69,Inbound,1
2025-01-02,Red,stop_031,trip_00590,ARR,19800,70,Outbound,0
2025-01-03,Orange,stop_032,trip_00591,DEP,19980,71,Inbound,1
2025-01-04,Red,stop_033,trip_00592,ARR,20160,72,Outbound,0
2025-01-05,Orange,stop_034,trip_00593,DEP,20340,73,Inbound,1
2025-01-06,Red,stop_035,trip_00594,ARR,20520,74,Outbound,0
2025-01-07,Orange,stop_036,trip_00595,DEP,20700,75,Inbound,1
2025-01-08,Red,stop_037,trip_00596,ARR,20880,76,Outbound,0
2025-01-09,Orange,stop_038,trip_00597,DEP,21060,77,Inbound,1
2025-01-10,Red,stop_039,trip_00598,ARR,21240,78,Outbound,0
2025-01-11,Orange,stop_040,trip_00599,DEP,21420,79,Inbound,1
2025-01-12,Red,stop_001,trip_00600,ARR,18000,80,Outbound,0
2025-01-13,Orange,stop_002,trip_00601,DEP,18180,81,Inbound,1
2025-01-14,Red,stop_003,trip_00602,ARR,18360,82,Outbound,0
2025-01-15,Orange,stop_004,trip_00603,DEP,18540,83,Inbound,1
2025-01-16,Red,stop_005,trip_00604,ARR,18720,84,Outbound,0
2025-01-17,Orange,stop_006,trip_00605,DEP,18900,85,Inbound,1
2025-01-18,Red,stop_007,trip_00606,ARR,19080,86,Outbound,0
2025-01-19,Orange,stop_008,trip_00607,DEP,19260,87,Inbound,1
2025-01-20,Red,stop_009,trip_00608,ARR,19440,88,Outbound,0
2025-01-21,Orange,stop_010,trip_00609,DEP,19620,89,Inbound,1
2025-01-22,Red,stop_011,trip_00610,ARR,19800,90,Outbound,0
2025-01-23,Orange,stop_012,trip_00611,DEP,19980,91,Inbound,1
2025-01-24,Red,stop_013,trip_00612,ARR,20160,92,Outbound,0
2025-01-25,Orange,stop_014,trip_00613,DEP,20340,93,Inbound,1
2025-01-26,Red,stop_015,trip_00614,ARR,20520,94,Outbound,0
2025-01-27,Orange,stop_016,trip_00615,DEP,20700,95,Inbound,1
2025-01-28,Red,stop_017,trip_00616,ARR,20880,96,Outbound,0
2025-01-29,Orange,stop_018,trip_00617,DEP,21060,97,Inbound,1
2025-01-30,Red,stop_019,trip_00618,ARR,21240,98,Outbound,0
2025-01-31,Orange,stop_020,trip_00619,DEP,21420,99,Inbound,1
2025-01-01,Red,stop_021,trip_00620,ARR,18000,100,Outbound,0
2025-01-02,Orange,stop_022,trip_00621,DEP,18180,101,Inbound,1
2025-01-03,Red,stop_023,trip_00622,ARR,18360,102,Outbound,0
2025-01-04,Orange,stop_024,trip_00623,DEP,18540,103,Inbound,1
2025-01-05,Red,stop_025,trip_00624,ARR,18720,104,Outbound,0
2025-01-06,Orange,stop_026,trip_00625,DEP,18900,105,Inbound,1
2025-01-07,Red,stop_027,trip_00626,ARR,19080,106,Outbound,0
2025-01-08,Orange,stop_028,trip_00627,DEP,19260,107,Inbound,1
2025-01-09,Red,stop_029,trip_00628,ARR,19440,108,Outbound,0
2025-01-10,Orange,stop_030,trip_00629,DEP,19620,109,Inbound,1
2025-01-11,Red,stop_031,trip_00630,ARR,19800,110,Outbound,0
2025-01-12,Orange,stop_032,trip_00631,DEP,19980,111,Inbound,1
2025-01-13,Red,stop_033,trip_00632,ARR,20160,112,Outbound,0
2025-01-14,Orange,stop_034,trip_00633,DEP,20340,113,Inbound,1
2025-01-15,Red,stop_035,trip_00634,ARR,20520,114,Outbound,0
2025-01-16,Orange,stop_036,trip_00635,DEP,20700,115,Inbound,1
2025-01-17,Red,stop_037,trip_00636,ARR,20880,116,Outbound,0
2025-01-18,Orange,stop_038,trip_00637,DEP,21060,117,Inbound,1
2025-01-19,Red,stop_039,trip_00638,ARR,21240,118,Outbound,0
2025-01-20,Orange,stop_040,trip_00639,DEP,21420,119,Inbound,1
2025-01-21,Red,stop_001,trip_00640,ARR,18000,120,Outbound,0
2025-01-22,Orange,stop_002,trip_00641,DEP,18180,121,Inbound,1
2025-01-23,Red,stop_003,trip_00642,ARR,18360,122,Outbound,0
2025-01-24,Orange,stop_004,trip_00643,DEP,18540,123,Inbound,1
2025-01-25,Red,stop_005,trip_00644,ARR,18720,124,Outbound,0
2025-01-26,Orange,stop_006,trip_00645,DEP,18900,125,Inbound,1
2025-01-27,Red,stop_007,trip_00646,ARR,19080,126,Outbound,0
2025-01-28,Orange,stop_008,trip_00647,DEP,19260,127,Inbound,1
2025-01-29,Red,stop_009,trip_00648,ARR,19440,128,Outbound,0
2025-01-30,Orange,stop_010,trip_00649,DEP,19620,129,Inbound,1
2025-01-31,Red,stop_011,trip_00650,ARR,19800,130,Outbound,0
2025-01-01,Orange,stop_012,trip_00651,DEP,19980,131,Inbound,1
2025-01-02,Red,stop_013,trip_00652,ARR,20160,132,Outbound,0
2025-01-03,Orange,stop_014,trip_00653,DEP,20340,133,Inbound,1
2025-01-04,Red,stop_015,trip_00654,ARR,20520,134,Outbound,0
2025-01-05,Orange,stop_016,trip_00655,DEP,20700,135,Inbound,1
2025-01-06,Red,stop_017,trip_00656,ARR,20880,136,Outbound,0
2025-01-07,Orange,stop_018,trip_00657,DEP,21060,137,Inbound,1
2025-01-08,Red,stop_019,trip_00658,ARR,21240,138,Outbound,0
2025-01-09,Orange,stop_020,trip_00659,DEP,21420,139,Inbound,1
2025-01-10,Red,stop_021,trip_00660,ARR,18000,140,Outbound,0
2025-01-11,Orange,stop_022,trip_00661,DEP,18180,141,Inbound,1
2025-01-12,Red,stop_023,trip_00662,ARR,18360,142,Outbound,0
2025-01-13,Orange,stop_024,trip_00663,DEP,18540,143,Inbound,1
2025-01-14,Red,stop_025,trip_00664,ARR,18720,144,Outbound,0
2025-01-15,Orange,stop_026,trip_00665,DEP,18900,145,Inbound,1
2025-01-16,Red,stop_027,trip_00666,ARR,19080,146,Outbound,0
2025-01-17,Orange,stop_028,trip_00667,DEP,19260,147,Inbound,1
2025-01-18,Red,stop_029,trip_00668,ARR,19440,148,Outbound,0
2025-01-19,Orange,stop_030,trip_00669,DEP,19620,149,Inbound,1
2025-01-20,Red,stop_031,trip_00670,ARR,19800,150,Outbound,0
2025-01-21,Orange,stop_032,trip_00671,DEP,19980,151,Inbound,1
2025-01-22,Red,stop_033,trip_00672,ARR,20160,152,Outbound,0
2025-01-23,Orange,stop_034,trip_00673,DEP,20340,153,Inbound,1
2025-01-24,Red,stop_035,trip_00674,ARR,20520,154,Outbound,0
2025-01-25,Orange,stop_036,trip_00675,DEP,20700,155,Inbound,1
2025-01-26,Red,stop_037,trip_00676,ARR,20880,156,Outbound,0
2025-01-27,Orange,stop_038,trip_00677,DEP,21060,157,Inbound,1
2025-01-28,Red,stop_039,trip_00678,ARR,21240,158,Outbound,0
2025-01-29,Orange,stop_040,trip_00679,DEP,21420,159,Inbound,1
2025-01-30,Red,stop_001,trip_00680,ARR,18000,160,Outbound,0
2025-01-31,Orange,stop_002,trip_00681,DEP,18180,161,Inbound,1
2025-01-01,Red,stop_003,trip_00682,ARR,18360,162,Outbound,0
2025-01-02,Orange,stop_004,trip_00683,DEP,18540,163,Inbound,1
2025-01-03,Red,stop_005,trip_00684,ARR,18720,164,Outbound,0
2025-01-04,Orange,stop_006,trip_00685,DEP,18900,165,Inbound,1
2025-01-05,Red,stop_007,trip_00686,ARR,19080,166,Outbound,0
2025-01-06,Orange,stop_008,trip_00687,DEP,19260,167,Inbound,1
2025-01-07,Red,stop_009,trip_00688,ARR,19440,168,Outbound,0
2025-01-08,Orange,stop_010,trip_00689,DEP,19620,169,Inbound,1
2025-01-09,Red,stop_011,trip_00690,ARR,19800,170,Outbound,0
2025-01-10,Orange,stop_012,trip_00691,DEP,19980,171,Inbound,1
2025-01-11,Red,stop_013,trip_00692,ARR,20160,172,Outbound,0
2025-01-12,Orange,stop_014,trip_00693,DEP,20340,173,Inbound,1
2025-01-13,Red,stop_015,trip_00694,ARR,20520,174,Outbound,0
2025-01-14,Orange,stop_016,trip_00695,DEP,20700,175,Inbound,1
2025-01-15,Red,stop_017,trip_00696,ARR,20880,176,Outbound,0
2025-01-16,Orange,stop_018,trip_00697,DEP,21060,177,Inbound,1
2025-01-17,Red,stop_019,trip_00698,ARR,21240,178,Outbound,0
2025-01-18,Orange,stop_020,trip_00699,DEP,21420,179,Inbound,1
2025-01-19,Red,stop_021,trip_00700,ARR,18000,180,Outbound,0
2025-01-20,Orange,stop_022,trip_00701,DEP,18180,181,Inbound,1
2025-01-21,Red,stop_023,trip_00702,ARR,18360,182,Outbound,0
2025-01-22,Orange,stop_024,trip_00703,DEP,18540,183,Inbound,1
2025-01-23,Red,stop_025,trip_00704,ARR,18720,184,Outbound,0
2025-01-24,Orange,stop_026,trip_00705,DEP,18900,185,Inbound,1
2025-01-25,Red,stop_027,trip_00706,ARR,19080,186,Outbound,0
2025-01-26,Orange,stop_028,trip_00707,DEP,19260,187,Inbound,1
2025-01-27,Red,stop_029,trip_00708,ARR,19440,188,Outbound,0
2025-01-28,Orange,stop_030,trip_00709,DEP,19620,189,Inbound,1
2025-01-29,Red,stop_031,trip_00710,ARR,19800,190,Outbound,0
2025-01-30,Orange,stop_032,trip_00711,DEP,19980,191,Inbound,1
2025-01-31,Red,stop_033,trip_00712,ARR,20160,192,Outbound,0
2025-01-01,Orange,stop_034,trip_00713,DEP,20340,193,Inbound,1
2025-01-02,Red,stop_035,trip_00714,ARR,20520,194,Outbound,0
2025-01-03,Orange,stop_036,trip_00715,DEP,20700,195,Inbound,1
2025-01-04,Red,stop_037,trip_00716,ARR,20880,196,Outbound,0
2025-01-05,Orange,stop_038,trip_00717,DEP,21060,197,Inbound,1
2025-01-06,Red,stop_039,trip_00718,ARR,21240,198,Outbound,0
2025-01-07,Orange,stop_040,trip_00719,DEP,21420,199,Inbound,1
2025-01-08,Red,stop_001,trip_00720,ARR,18000,200,Outbound,0
2025-01-09,Orange,stop_002,trip_00721,DEP,18180,201,Inbound,1
2025-01-10,Red,stop_003,trip_00722,ARR,18360,202,Outbound,0
2025-01-11,Orange,stop_004,trip_00723,DEP,18540,203,Inbound,1
2025-01-12,Red,stop_005,trip_00724,ARR,18720,204,Outbound,0
2025-01-13,Orange,stop_006,trip_00725,DEP,18900,205,Inbound,1
2025-01-14,Red,stop_007,trip_00726,ARR,19080,206,Outbound,0
2025-01-15,Orange,stop_008,trip_00727,DEP,19260,207,Inbound,1
2025-01-16,Red,stop_009,trip_00728,ARR,19440,208,Outbound,0
2025-01-17,Orange,stop_010,trip_00729,DEP,19620,209,Inbound,1
2025-01-18,Red,stop_011,trip_00730,ARR,19800,210,Outbound,0
2025-01-19,Orange,stop_012,trip_00731,DEP,19980,211,Inbound,1
2025-01-20,Red,stop_013,trip_00732,ARR,20160,212,Outbound,0
2025-01-21,Orange,stop_014,trip_00733,DEP,20340,213,Inbound,1
2025-01-22,Red,stop_015,trip_00734,ARR,20520,214,Outbound,0
